index,alice_bit,alice_basis,bob_basis,eve_basis,eve_result,bob_result,bases_match,alice_basis_label,bob_basis_label,eve_basis_label,bob_correct
1608,1,0,0,1,0,1,1,Z,Z,X,1
1609,0,0,0,0,0,0,1,Z,Z,Z,1
1610,0,1,1,1,0,0,1,X,X,X,1
1611,1,1,0,1,1,0,0,X,Z,X,0
1612,1,1,1,1,1,1,1,X,X,X,1
1613,0,1,1,0,1,1,1,X,X,Z,0
1614,1,0,1,0,1,1,0,Z,X,Z,1
1615,0,0,0,1,0,1,1,Z,Z,X,0
1616,0,1,1,0,0,0,1,X,X,Z,1
1617,0,1,1,0,1,0,1,X,X,Z,1
1618,1,0,0,0,1,1,1,Z,Z,Z,1
1619,0,1,0,0,0,0,0,X,Z,Z,1
1620,0,1,0,1,0,1,0,X,Z,X,0
1621,1,0,0,0,1,1,1,Z,Z,Z,1
1622,1,1,1,1,1,1,1,X,X,X,1
1623,1,0,0,1,0,1,1,Z,Z,X,1
1624,1,0,0,0,1,1,1,Z,Z,Z,1
1625,0,1,0,1,0,0,0,X,Z,X,1
1626,0,0,0,1,0,1,1,Z,Z,X,0
1627,0,1,1,0,0,1,1,X,X,Z,0
1628,0,0,0,1,1,0,1,Z,Z,X,1
1629,1,1,1,1,1,1,1,X,X,X,1
1630,0,1,0,0,0,0,0,X,Z,Z,1
1631,0,1,1,0,0,1,1,X,X,Z,0
1632,1,0,1,0,1,0,0,Z,X,Z,0
1633,0,0,0,0,0,0,1,Z,Z,Z,1
1634,0,1,1,0,1,0,1,X,X,Z,1
1635,0,0,0,1,1,1,1,Z,Z,X,0
1636,0,1,1,1,0,0,1,X,X,X,1
1637,0,1,1,0,1,0,1,X,X,Z,1
1638,0,0,1,0,0,0,0,Z,X,Z,1
1639,1,1,0,1,1,1,0,X,Z,X,1
1640,1,0,1,0,1,1,0,Z,X,Z,1
1641,0,1,0,0,0,0,0,X,Z,Z,1
1642,0,0,1,1,1,1,0,Z,X,X,0
1643,1,1,1,1,1,1,1,X,X,X,1
1644,0,1,1,1,0,0,1,X,X,X,1
1645,0,0,1,0,0,1,0,Z,X,Z,0
1646,0,1,1,1,0,0,1,X,X,X,1
1647,1,1,1,0,1,1,1,X,X,Z,1
1648,0,0,0,1,1,0,1,Z,Z,X,1
1649,1,1,0,0,1,1,0,X,Z,Z,1
1650,0,0,0,0,0,0,1,Z,Z,Z,1
1651,1,1,1,0,1,1,1,X,X,Z,1
1652,1,0,0,1,1,0,1,Z,Z,X,0
1653,0,1,1,1,0,0,1,X,X,X,1
1654,1,1,0,1,1,1,0,X,Z,X,1
1655,0,1,0,0,0,0,0,X,Z,Z,1
1656,1,0,1,1,1,1,0,Z,X,X,1
1657,0,0,1,1,1,1,0,Z,X,X,0
1658,0,0,0,0,0,0,1,Z,Z,Z,1
1659,1,0,0,0,1,1,1,Z,Z,Z,1
1660,0,1,0,1,0,1,0,X,Z,X,0
1661,0,1,0,1,0,1,0,X,Z,X,0
1662,1,0,1,1,0,0,0,Z,X,X,0
1663,0,0,0,0,0,0,1,Z,Z,Z,1
1664,0,0,1,1,0,0,0,Z,X,X,1
1665,1,1,1,0,0,1,1,X,X,Z,1
1666,1,0,0,0,1,1,1,Z,Z,Z,1
1667,0,0,1,1,0,0,0,Z,X,X,1
1668,0,1,0,1,0,0,0,X,Z,X,1
1669,1,1,1,0,1,1,1,X,X,Z,1
1670,1,0,1,0,1,0,0,Z,X,Z,0
1671,0,1,0,1,0,0,0,X,Z,X,1
1672,1,0,1,1,1,1,0,Z,X,X,1
1673,0,1,1,1,0,0,1,X,X,X,1
1674,0,0,0,0,0,0,1,Z,Z,Z,1
1675,0,0,1,0,0,1,0,Z,X,Z,0
1676,0,0,1,1,1,1,0,Z,X,X,0
1677,0,0,0,0,0,0,1,Z,Z,Z,1
1678,1,1,0,0,1,1,0,X,Z,Z,1
1679,1,1,1,1,1,1,1,X,X,X,1
1680,1,1,1,0,1,1,1,X,X,Z,1
1681,1,1,1,1,1,1,1,X,X,X,1
1682,0,0,0,1,1,0,1,Z,Z,X,1
1683,0,0,1,0,0,1,0,Z,X,Z,0
1684,0,1,1,0,0,1,1,X,X,Z,0
1685,0,1,1,1,0,0,1,X,X,X,1
1686,1,1,1,0,1,0,1,X,X,Z,0
1687,0,1,1,1,0,0,1,X,X,X,1
1688,0,1,1,0,0,1,1,X,X,Z,0
1689,1,0,0,0,1,1,1,Z,Z,Z,1
1690,1,0,0,0,1,1,1,Z,Z,Z,1
1691,1,0,1,1,1,1,0,Z,X,X,1
1692,1,1,1,0,0,0,1,X,X,Z,0
1693,0,1,0,1,0,1,0,X,Z,X,0
1694,0,1,0,1,0,0,0,X,Z,X,1
1695,1,1,0,1,1,1,0,X,Z,X,1
1696,0,0,1,0,0,1,0,Z,X,Z,0
1697,0,0,1,1,1,1,0,Z,X,X,0
1698,0,1,1,1,0,0,1,X,X,X,1
1699,1,0,1,0,1,1,0,Z,X,Z,1
1700,0,0,0,1,1,1,1,Z,Z,X,0
1701,1,1,0,1,1,0,0,X,Z,X,0
1702,0,1,0,0,0,0,0,X,Z,Z,1
1703,0,1,0,1,0,0,0,X,Z,X,1
1704,0,1,1,0,1,1,1,X,X,Z,0
1705,1,1,1,1,1,1,1,X,X,X,1
1706,0,1,0,1,0,0,0,X,Z,X,1
1707,1,0,0,0,1,1,1,Z,Z,Z,1
1708,1,0,0,1,0,1,1,Z,Z,X,1
1709,1,1,0,1,1,1,0,X,Z,X,1
1710,0,0,0,1,0,0,1,Z,Z,X,1
1711,0,1,1,0,1,1,1,X,X,Z,0
1712,0,1,1,0,0,1,1,X,X,Z,0
1713,0,1,0,0,0,0,0,X,Z,Z,1
1714,1,1,0,0,1,1,0,X,Z,Z,1
1715,1,0,0,0,1,1,1,Z,Z,Z,1
1716,1,1,1,1,1,1,1,X,X,X,1
1717,0,0,1,0,0,0,0,Z,X,Z,1
1718,1,1,1,0,1,0,1,X,X,Z,0
1719,0,1,0,0,0,0,0,X,Z,Z,1
1720,1,1,1,1,1,1,1,X,X,X,1
1721,0,0,0,1,1,1,1,Z,Z,X,0
1722,0,1,1,0,0,1,1,X,X,Z,0
1723,1,1,1,1,1,1,1,X,X,X,1
1724,1,1,1,1,1,1,1,X,X,X,1
1725,1,0,0,1,1,1,1,Z,Z,X,1
1726,1,0,0,1,0,0,1,Z,Z,X,0
1727,0,0,1,0,0,1,0,Z,X,Z,0
1728,1,1,0,0,1,1,0,X,Z,Z,1
1729,1,0,0,1,0,0,1,Z,Z,X,0
1730,1,1,0,1,1,0,0,X,Z,X,0
1731,0,0,0,1,1,1,1,Z,Z,X,0
1732,0,0,0,1,0,1,1,Z,Z,X,0
1733,1,1,0,0,0,0,0,X,Z,Z,0
1734,0,0,0,1,0,1,1,Z,Z,X,0
1735,1,1,1,0,1,1,1,X,X,Z,1
1736,0,1,0,1,0,0,0,X,Z,X,1
1737,0,0,0,0,0,0,1,Z,Z,Z,1
1738,0,1,1,1,0,0,1,X,X,X,1
1739,0,1,1,0,1,1,1,X,X,Z,0
1740,1,0,1,0,1,1,0,Z,X,Z,1
1741,1,0,1,0,1,1,0,Z,X,Z,1
1742,1,1,0,1,1,1,0,X,Z,X,1
1743,0,0,1,0,0,0,0,Z,X,Z,1
1744,1,1,1,1,1,1,1,X,X,X,1
1745,1,1,0,0,1,1,0,X,Z,Z,1
1746,1,0,0,0,1,1,1,Z,Z,Z,1
1747,0,0,0,1,1,1,1,Z,Z,X,0
1748,0,0,1,0,0,1,0,Z,X,Z,0
1749,0,0,0,1,1,1,1,Z,Z,X,0
1750,1,1,1,1,1,1,1,X,X,X,1
1751,1,1,0,1,1,1,0,X,Z,X,1
1752,1,0,0,1,0,0,1,Z,Z,X,0
1753,0,0,1,0,0,0,0,Z,X,Z,1
1754,0,1,0,0,0,0,0,X,Z,Z,1
1755,1,1,0,1,1,1,0,X,Z,X,1
1756,0,1,0,0,1,1,0,X,Z,Z,0
1757,0,1,0,0,0,0,0,X,Z,Z,1
1758,0,0,0,1,0,0,1,Z,Z,X,1
1759,0,1,1,0,1,0,1,X,X,Z,1
1760,1,1,1,1,1,1,1,X,X,X,1
1761,0,0,0,0,0,0,1,Z,Z,Z,1
1762,0,1,1,0,1,1,1,X,X,Z,0
1763,0,1,1,1,0,0,1,X,X,X,1
1764,0,0,1,0,0,0,0,Z,X,Z,1
1765,1,0,0,0,1,1,1,Z,Z,Z,1
1766,1,0,0,1,0,0,1,Z,Z,X,0
1767,0,1,0,0,0,0,0,X,Z,Z,1
1768,0,1,1,1,0,0,1,X,X,X,1
1769,0,0,1,0,0,0,0,Z,X,Z,1
1770,0,0,0,1,0,1,1,Z,Z,X,0
1771,0,1,0,1,0,0,0,X,Z,X,1
1772,0,0,1,1,1,1,0,Z,X,X,0
1773,1,0,1,1,0,0,0,Z,X,X,0
1774,0,0,0,1,1,1,1,Z,Z,X,0
1775,1,1,1,0,1,1,1,X,X,Z,1
1776,1,1,1,0,0,1,1,X,X,Z,1
1777,0,1,1,1,0,0,1,X,X,X,1
1778,1,1,1,0,0,0,1,X,X,Z,0
1779,1,1,1,1,1,1,1,X,X,X,1
1780,1,1,1,0,1,1,1,X,X,Z,1
1781,1,0,1,0,1,0,0,Z,X,Z,0
1782,1,1,0,1,1,1,0,X,Z,X,1
1783,1,1,0,1,1,1,0,X,Z,X,1
1784,0,0,1,0,0,1,0,Z,X,Z,0
1785,1,1,1,0,1,1,1,X,X,Z,1
1786,1,1,1,1,1,1,1,X,X,X,1
1787,1,0,0,0,1,1,1,Z,Z,Z,1
1788,0,0,0,0,0,0,1,Z,Z,Z,1
1789,1,0,1,1,1,1,0,Z,X,X,1
1790,0,1,0,0,0,0,0,X,Z,Z,1
1791,1,0,1,1,1,1,0,Z,X,X,1
1792,0,1,1,1,0,0,1,X,X,X,1
1793,0,1,1,1,0,0,1,X,X,X,1
1794,1,1,1,0,0,1,1,X,X,Z,1
1795,1,1,1,0,1,1,1,X,X,Z,1
1796,0,0,1,1,0,0,0,Z,X,X,1
1797,1,0,1,1,1,1,0,Z,X,X,1
1798,0,1,0,0,0,0,0,X,Z,Z,1
1799,0,0,1,0,0,1,0,Z,X,Z,0
1800,0,1,0,0,0,0,0,X,Z,Z,1
1801,0,1,1,1,0,0,1,X,X,X,1
1802,0,1,1,1,0,0,1,X,X,X,1
1803,1,0,0,0,1,1,1,Z,Z,Z,1
1804,0,1,0,0,0,0,0,X,Z,Z,1
1805,0,1,1,0,1,1,1,X,X,Z,0
1806,1,0,0,1,0,1,1,Z,Z,X,1
1807,0,0,1,1,1,1,0,Z,X,X,0
1808,1,0,1,0,1,1,0,Z,X,Z,1
1809,1,0,0,0,1,1,1,Z,Z,Z,1
1810,1,1,0,1,1,1,0,X,Z,X,1
1811,0,0,0,1,1,0,1,Z,Z,X,1
1812,0,1,0,0,0,0,0,X,Z,Z,1
1813,0,0,1,0,0,0,0,Z,X,Z,1
1814,1,0,0,0,1,1,1,Z,Z,Z,1
1815,0,0,0,1,0,1,1,Z,Z,X,0
1816,1,0,0,0,1,1,1,Z,Z,Z,1
1817,0,0,0,1,1,0,1,Z,Z,X,1
1818,1,0,0,1,0,1,1,Z,Z,X,1
1819,0,1,1,0,1,0,1,X,X,Z,1
1820,0,0,1,0,0,0,0,Z,X,Z,1
1821,0,0,0,1,1,0,1,Z,Z,X,1
1822,1,0,0,0,1,1,1,Z,Z,Z,1
1823,1,0,1,1,1,1,0,Z,X,X,1
1824,0,1,0,0,0,0,0,X,Z,Z,1
1825,0,0,1,0,0,0,0,Z,X,Z,1
1826,1,0,1,0,1,0,0,Z,X,Z,0
1827,1,0,0,0,1,1,1,Z,Z,Z,1
1828,1,0,1,1,0,0,0,Z,X,X,0
1829,0,1,0,1,0,1,0,X,Z,X,0
1830,1,0,0,1,1,1,1,Z,Z,X,1
1831,0,1,1,0,1,0,1,X,X,Z,1
1832,1,0,1,1,1,1,0,Z,X,X,1
1833,0,1,0,1,0,0,0,X,Z,X,1
1834,1,1,1,1,1,1,1,X,X,X,1
1835,1,0,0,0,1,1,1,Z,Z,Z,1
1836,1,0,1,1,0,0,0,Z,X,X,0
1837,1,1,1,0,0,0,1,X,X,Z,0
1838,1,1,0,0,0,0,0,X,Z,Z,0
1839,0,0,0,1,0,0,1,Z,Z,X,1
1840,1,1,0,0,1,1,0,X,Z,Z,1
1841,1,1,1,1,1,1,1,X,X,X,1
1842,1,1,0,1,1,0,0,X,Z,X,0
1843,0,0,0,1,1,0,1,Z,Z,X,1
1844,1,1,1,1,1,1,1,X,X,X,1
1845,0,1,1,1,0,0,1,X,X,X,1
1846,1,1,0,0,0,0,0,X,Z,Z,0
1847,1,0,0,1,0,1,1,Z,Z,X,1
1848,0,0,0,0,0,0,1,Z,Z,Z,1
1849,1,1,0,1,1,1,0,X,Z,X,1
1850,0,0,1,1,1,1,0,Z,X,X,0
1851,0,1,1,1,0,0,1,X,X,X,1
1852,1,0,0,0,1,1,1,Z,Z,Z,1
1853,0,0,0,0,0,0,1,Z,Z,Z,1
1854,1,1,0,0,0,0,0,X,Z,Z,0
1855,1,0,1,0,1,0,0,Z,X,Z,0
1856,0,0,0,1,0,0,1,Z,Z,X,1
1857,0,0,0,1,0,0,1,Z,Z,X,1
1858,0,1,1,0,1,1,1,X,X,Z,0
1859,0,0,1,0,0,0,0,Z,X,Z,1
1860,1,0,0,0,1,1,1,Z,Z,Z,1
1861,1,1,0,1,1,1,0,X,Z,X,1
1862,0,0,1,0,0,0,0,Z,X,Z,1
1863,1,0,0,0,1,1,1,Z,Z,Z,1
1864,1,0,0,1,0,1,1,Z,Z,X,1
1865,1,0,1,0,1,0,0,Z,X,Z,0
1866,1,0,1,1,0,0,0,Z,X,X,0
1867,0,1,1,1,0,0,1,X,X,X,1
1868,0,1,0,1,0,1,0,X,Z,X,0
1869,1,0,1,1,1,1,0,Z,X,X,1
1870,0,0,1,1,0,0,0,Z,X,X,1
1871,0,0,0,0,0,0,1,Z,Z,Z,1
1872,0,1,0,0,0,0,0,X,Z,Z,1
1873,1,1,1,1,1,1,1,X,X,X,1
1874,1,0,1,1,1,1,0,Z,X,X,1
1875,1,0,0,0,1,1,1,Z,Z,Z,1
1876,0,1,0,0,0,0,0,X,Z,Z,1
1877,1,0,1,1,0,0,0,Z,X,X,0
1878,1,1,1,0,0,1,1,X,X,Z,1
1879,0,1,0,0,0,0,0,X,Z,Z,1
1880,1,0,1,1,0,0,0,Z,X,X,0
1881,1,1,0,0,0,0,0,X,Z,Z,0
1882,0,0,1,0,0,1,0,Z,X,Z,0
1883,0,0,0,0,0,0,1,Z,Z,Z,1
1884,0,0,0,0,0,0,1,Z,Z,Z,1
1885,1,0,1,1,0,0,0,Z,X,X,0
1886,1,0,1,0,1,1,0,Z,X,Z,1
1887,1,0,0,1,0,1,1,Z,Z,X,1
1888,0,1,1,0,0,0,1,X,X,Z,1
1889,0,1,1,1,0,0,1,X,X,X,1
1890,1,1,1,1,1,1,1,X,X,X,1
1891,1,1,0,0,1,1,0,X,Z,Z,1
1892,0,0,1,1,0,0,0,Z,X,X,1
1893,0,1,1,1,0,0,1,X,X,X,1
1894,0,1,0,1,0,1,0,X,Z,X,0
1895,0,1,1,1,0,0,1,X,X,X,1
1896,1,0,1,1,1,1,0,Z,X,X,1
1897,0,1,0,0,1,1,0,X,Z,Z,0
1898,1,0,0,1,1,1,1,Z,Z,X,1
1899,1,1,1,1,1,1,1,X,X,X,1
1900,1,0,1,0,1,1,0,Z,X,Z,1
1901,0,0,0,0,0,0,1,Z,Z,Z,1
1902,0,1,0,1,0,1,0,X,Z,X,0
1903,0,0,1,0,0,0,0,Z,X,Z,1
1904,0,0,1,0,0,1,0,Z,X,Z,0
1905,1,1,1,0,1,1,1,X,X,Z,1
1906,0,1,0,0,0,0,0,X,Z,Z,1
1907,0,1,1,0,1,0,1,X,X,Z,1
1908,1,0,0,0,1,1,1,Z,Z,Z,1
1909,0,0,0,1,0,0,1,Z,Z,X,1
1910,1,0,0,1,0,0,1,Z,Z,X,0
1911,1,1,1,0,0,0,1,X,X,Z,0
1912,1,0,1,0,1,1,0,Z,X,Z,1
1913,1,0,1,1,1,1,0,Z,X,X,1
1914,1,0,0,0,1,1,1,Z,Z,Z,1
1915,1,0,1,1,1,1,0,Z,X,X,1
1916,1,0,0,0,1,1,1,Z,Z,Z,1
1917,1,0,0,1,0,0,1,Z,Z,X,0
1918,0,0,0,1,0,1,1,Z,Z,X,0
1919,0,1,0,0,1,1,0,X,Z,Z,0
1920,0,1,0,0,1,1,0,X,Z,Z,0
1921,0,1,0,0,1,1,0,X,Z,Z,0
1922,1,0,1,0,1,1,0,Z,X,Z,1
1923,0,0,0,1,1,0,1,Z,Z,X,1
1924,1,1,1,0,1,0,1,X,X,Z,0
1925,0,0,0,1,1,0,1,Z,Z,X,1
1926,0,1,1,0,0,1,1,X,X,Z,0
1927,0,0,1,1,1,1,0,Z,X,X,0
1928,1,0,1,0,1,1,0,Z,X,Z,1
1929,0,1,1,0,0,1,1,X,X,Z,0
1930,1,1,0,1,1,1,0,X,Z,X,1
1931,1,1,0,0,0,0,0,X,Z,Z,0
1932,0,1,0,0,0,0,0,X,Z,Z,1
1933,0,1,0,0,1,1,0,X,Z,Z,0
1934,0,0,1,0,0,1,0,Z,X,Z,0
1935,1,0,1,0,1,1,0,Z,X,Z,1
1936,0,0,1,1,1,1,0,Z,X,X,0
1937,1,1,0,0,0,0,0,X,Z,Z,0
1938,1,1,1,1,1,1,1,X,X,X,1
1939,0,1,0,0,1,1,0,X,Z,Z,0
1940,0,1,1,0,1,1,1,X,X,Z,0
1941,1,1,1,1,1,1,1,X,X,X,1
1942,1,1,1,1,1,1,1,X,X,X,1
1943,1,0,1,1,1,1,0,Z,X,X,1
1944,0,0,1,1,1,1,0,Z,X,X,0
1945,1,0,0,1,0,1,1,Z,Z,X,1
1946,0,0,1,0,0,0,0,Z,X,Z,1
1947,1,0,0,1,0,1,1,Z,Z,X,1
1948,1,1,0,1,1,1,0,X,Z,X,1
1949,0,1,0,0,0,0,0,X,Z,Z,1
1950,1,1,0,0,0,0,0,X,Z,Z,0
1951,0,1,0,1,0,0,0,X,Z,X,1
1952,0,1,0,1,0,0,0,X,Z,X,1
1953,1,1,0,1,1,0,0,X,Z,X,0
1954,0,0,0,0,0,0,1,Z,Z,Z,1
1955,0,1,1,1,0,0,1,X,X,X,1
1956,1,1,1,0,1,1,1,X,X,Z,1
1957,0,1,0,0,0,0,0,X,Z,Z,1
1958,0,1,0,0,0,0,0,X,Z,Z,1
1959,0,0,0,0,0,0,1,Z,Z,Z,1
1960,1,0,1,1,1,1,0,Z,X,X,1
1961,0,1,1,0,0,0,1,X,X,Z,1
1962,1,0,0,0,1,1,1,Z,Z,Z,1
1963,1,0,0,1,1,0,1,Z,Z,X,0
1964,0,1,1,0,1,0,1,X,X,Z,1
1965,0,1,1,1,0,0,1,X,X,X,1
1966,0,1,0,0,1,1,0,X,Z,Z,0
1967,1,1,0,1,1,0,0,X,Z,X,0
1968,0,1,0,0,0,0,0,X,Z,Z,1
1969,0,0,0,0,0,0,1,Z,Z,Z,1
1970,0,1,1,1,0,0,1,X,X,X,1
1971,0,1,1,0,1,1,1,X,X,Z,0
1972,0,1,0,0,0,0,0,X,Z,Z,1
1973,1,0,0,1,0,0,1,Z,Z,X,0
1974,1,1,0,0,1,1,0,X,Z,Z,1
1975,0,1,1,0,1,0,1,X,X,Z,1
1976,0,1,0,1,0,0,0,X,Z,X,1
1977,0,0,0,1,0,0,1,Z,Z,X,1
1978,0,1,0,1,0,1,0,X,Z,X,0
1979,1,1,1,1,1,1,1,X,X,X,1
1980,0,1,0,1,0,1,0,X,Z,X,0
1981,1,0,1,0,1,1,0,Z,X,Z,1
1982,1,1,0,1,1,1,0,X,Z,X,1
1983,0,1,0,0,0,0,0,X,Z,Z,1
1984,1,1,0,1,1,0,0,X,Z,X,0
1985,1,0,1,0,1,0,0,Z,X,Z,0
1986,1,1,0,0,0,0,0,X,Z,Z,0
1987,1,1,0,1,1,1,0,X,Z,X,1
1988,0,1,1,0,1,0,1,X,X,Z,1
1989,0,0,1,0,0,1,0,Z,X,Z,0
1990,1,0,1,1,1,1,0,Z,X,X,1
1991,0,1,0,1,0,0,0,X,Z,X,1
1992,0,0,1,1,1,1,0,Z,X,X,0
1993,0,0,0,1,1,0,1,Z,Z,X,1
1994,0,0,1,0,0,1,0,Z,X,Z,0
1995,0,1,1,0,0,0,1,X,X,Z,1
1996,1,1,1,0,0,1,1,X,X,Z,1
1997,0,0,0,0,0,0,1,Z,Z,Z,1
1998,0,0,0,0,0,0,1,Z,Z,Z,1
1999,0,0,0,0,0,0,1,Z,Z,Z,1
2000,0,1,0,1,0,0,0,X,Z,X,1
2001,1,1,0,0,0,0,0,X,Z,Z,0
2002,1,0,0,0,1,1,1,Z,Z,Z,1
2003,1,0,0,0,1,1,1,Z,Z,Z,1
2004,1,0,0,1,1,0,1,Z,Z,X,0
2005,0,0,0,1,1,0,1,Z,Z,X,1
2006,1,1,1,1,1,1,1,X,X,X,1
2007,0,0,1,1,0,0,0,Z,X,X,1
2008,0,1,0,0,0,0,0,X,Z,Z,1
2009,0,0,0,0,0,0,1,Z,Z,Z,1
2010,0,0,0,0,0,0,1,Z,Z,Z,1
2011,0,0,0,1,1,1,1,Z,Z,X,0
2012,1,0,1,0,1,0,0,Z,X,Z,0
2013,1,0,1,0,1,1,0,Z,X,Z,1
2014,1,1,0,0,0,0,0,X,Z,Z,0
2015,1,0,1,1,1,1,0,Z,X,X,1
2016,0,0,1,1,1,1,0,Z,X,X,0
2017,1,0,0,1,1,0,1,Z,Z,X,0
2018,0,1,0,0,1,1,0,X,Z,Z,0
2019,1,1,0,0,0,0,0,X,Z,Z,0
2020,0,1,0,0,0,0,0,X,Z,Z,1
2021,0,1,1,0,1,1,1,X,X,Z,0
2022,1,0,0,1,0,1,1,Z,Z,X,1
2023,0,0,1,0,0,1,0,Z,X,Z,0
2024,0,0,0,1,0,1,1,Z,Z,X,0
2025,1,1,1,0,1,1,1,X,X,Z,1
2026,0,0,0,1,1,0,1,Z,Z,X,1
2027,1,0,0,0,1,1,1,Z,Z,Z,1
2028,1,1,1,0,0,1,1,X,X,Z,1
2029,1,1,1,1,1,1,1,X,X,X,1
2030,0,1,1,1,0,0,1,X,X,X,1
2031,0,0,0,0,0,0,1,Z,Z,Z,1
2032,0,0,1,0,0,0,0,Z,X,Z,1
2033,1,1,1,0,1,1,1,X,X,Z,1
2034,0,0,1,1,1,1,0,Z,X,X,0
2035,1,1,1,0,1,0,1,X,X,Z,0
2036,1,1,1,1,1,1,1,X,X,X,1
2037,0,0,1,0,0,1,0,Z,X,Z,0
2038,1,1,1,0,0,1,1,X,X,Z,1
2039,0,1,1,0,0,1,1,X,X,Z,0
2040,0,1,1,0,0,1,1,X,X,Z,0
2041,0,0,0,1,1,0,1,Z,Z,X,1
2042,0,1,0,1,0,1,0,X,Z,X,0
2043,0,1,1,0,0,0,1,X,X,Z,1
2044,1,1,0,0,0,0,0,X,Z,Z,0
2045,1,1,0,0,0,0,0,X,Z,Z,0
2046,1,1,1,1,1,1,1,X,X,X,1
2047,0,1,1,0,1,0,1,X,X,Z,1
2048,0,1,1,1,0,0,1,X,X,X,1
2049,0,0,1,1,1,1,0,Z,X,X,0
2050,1,0,1,1,1,1,0,Z,X,X,1
2051,0,1,1,1,0,0,1,X,X,X,1
2052,1,0,0,0,1,1,1,Z,Z,Z,1
2053,1,0,1,0,1,0,0,Z,X,Z,0
2054,0,1,0,1,0,1,0,X,Z,X,0
2055,0,0,1,0,0,0,0,Z,X,Z,1
2056,1,1,1,0,1,0,1,X,X,Z,0
2057,0,1,0,0,1,1,0,X,Z,Z,0
2058,1,1,1,1,1,1,1,X,X,X,1
2059,0,1,1,0,1,0,1,X,X,Z,1
2060,0,1,0,0,0,0,0,X,Z,Z,1
2061,1,0,1,0,1,0,0,Z,X,Z,0
2062,0,1,0,0,1,1,0,X,Z,Z,0
2063,1,0,1,0,1,0,0,Z,X,Z,0
2064,0,1,1,0,0,0,1,X,X,Z,1
2065,1,1,0,0,1,1,0,X,Z,Z,1
2066,1,1,1,0,1,1,1,X,X,Z,1
2067,0,0,0,0,0,0,1,Z,Z,Z,1
2068,1,1,0,0,0,0,0,X,Z,Z,0
2069,0,1,0,1,0,1,0,X,Z,X,0
2070,0,1,1,0,0,1,1,X,X,Z,0
2071,0,1,1,1,0,0,1,X,X,X,1
2072,1,0,0,0,1,1,1,Z,Z,Z,1
2073,1,1,1,1,1,1,1,X,X,X,1
2074,0,0,1,1,1,1,0,Z,X,X,0
2075,0,1,1,0,1,1,1,X,X,Z,0
2076,1,0,0,1,1,0,1,Z,Z,X,0
2077,0,0,1,1,0,0,0,Z,X,X,1
2078,0,1,0,1,0,0,0,X,Z,X,1
2079,1,1,1,0,1,0,1,X,X,Z,0
2080,0,0,1,1,0,0,0,Z,X,X,1
2081,1,1,0,1,1,0,0,X,Z,X,0
2082,0,1,1,0,1,1,1,X,X,Z,0
2083,1,1,0,1,1,1,0,X,Z,X,1
2084,0,0,1,1,1,1,0,Z,X,X,0
2085,0,1,0,1,0,0,0,X,Z,X,1
2086,1,1,1,0,0,0,1,X,X,Z,0
2087,0,1,1,1,0,0,1,X,X,X,1
2088,1,0,1,0,1,1,0,Z,X,Z,1
2089,0,1,0,1,0,0,0,X,Z,X,1
2090,1,0,0,1,0,0,1,Z,Z,X,0
2091,1,1,0,1,1,1,0,X,Z,X,1
2092,1,0,1,1,0,0,0,Z,X,X,0
2093,1,1,0,0,0,0,0,X,Z,Z,0
2094,0,1,0,1,0,1,0,X,Z,X,0
2095,0,0,0,0,0,0,1,Z,Z,Z,1
2096,1,0,0,1,1,1,1,Z,Z,X,1
2097,1,0,0,0,1,1,1,Z,Z,Z,1
2098,1,1,0,1,1,0,0,X,Z,X,0
2099,0,1,0,1,0,1,0,X,Z,X,0
2100,0,1,0,0,0,0,0,X,Z,Z,1
2101,0,1,0,0,1,1,0,X,Z,Z,0
2102,0,0,0,0,0,0,1,Z,Z,Z,1
2103,1,1,1,0,0,1,1,X,X,Z,1
2104,1,1,1,1,1,1,1,X,X,X,1
2105,1,1,0,0,0,0,0,X,Z,Z,0
2106,0,1,1,0,1,0,1,X,X,Z,1
2107,0,1,1,0,0,0,1,X,X,Z,1
2108,0,1,0,1,0,0,0,X,Z,X,1
2109,1,1,0,1,1,0,0,X,Z,X,0
2110,1,0,0,1,1,1,1,Z,Z,X,1
2111,0,1,1,1,0,0,1,X,X,X,1
2112,1,1,0,0,1,1,0,X,Z,Z,1
2113,0,1,1,1,0,0,1,X,X,X,1
2114,0,1,0,0,0,0,0,X,Z,Z,1
2115,1,0,1,1,1,1,0,Z,X,X,1
2116,0,0,1,0,0,0,0,Z,X,Z,1
2117,1,0,0,0,1,1,1,Z,Z,Z,1
2118,0,0,0,0,0,0,1,Z,Z,Z,1
2119,1,0,1,0,1,0,0,Z,X,Z,0
2120,1,0,1,0,1,1,0,Z,X,Z,1
2121,1,1,0,1,1,1,0,X,Z,X,1
2122,0,0,0,0,0,0,1,Z,Z,Z,1
2123,0,0,1,0,0,0,0,Z,X,Z,1
2124,1,1,0,0,1,1,0,X,Z,Z,1
2125,1,0,1,0,1,0,0,Z,X,Z,0
2126,0,1,0,1,0,0,0,X,Z,X,1
2127,0,1,0,1,0,0,0,X,Z,X,1
2128,0,0,0,0,0,0,1,Z,Z,Z,1
2129,1,1,1,0,1,1,1,X,X,Z,1
2130,0,0,0,0,0,0,1,Z,Z,Z,1
2131,0,0,1,0,0,0,0,Z,X,Z,1
2132,1,1,0,1,1,0,0,X,Z,X,0
